0_60_time,year,manufacturer,model
5.3,2003,FORD,ROUSH 380R MUSTANG
5.6,2003,FORD,FORD MUSTANG MACH 1
5.1,2003,FORD,FORD MUSTANG MACH 1 (MANUAL)
4.6,2004,FORD,FORD MUSTANG SVT COBRA
5.1,2005,FORD,FORD MUSTANG GT
4.7,2005,FORD,LIVERNOIS MUSTANG GT
4.5,2005,FORD,MRT INTERCEPTOR MUSTANG GT
4.6,2005,FORD,VORTECH SUPERCHARGED MUSTANG GT
6.8,2005,FORD,FORD MUSTANG
5.0,2005,FORD,FORD MUSTANG GT (MANUAL)
5.1,2005,FORD,FORD MUSTANG GT CONVERTIBLE
7.3,2006,FORD,FORD MUSTANG V6 CONVERTIBLE
3.9,2007,FORD,FORD MUSTANG FR500GT
6.5,2007,FORD,FORD MUSTANG V6
5.1,2007,FORD,ROUSH STAGE 3 MUSTANG
4.4,2008,FORD,RACECRAFT MUSTANG 420 S
4.3,2008,FORD,GURNEY SIGNATURE EDITION MUSTANG
5.0,2008,FORD,FORD MUSTANG BULLITT
5.1,2008,FORD,ROUSH STAGE 2 MUSTANG
5.3,2009,FORD,FORD MUSTANG GT (GLASS ROOF OPTION)
5.0,2010,FORD,FORD MUSTANG GT
6.6,2010,FORD,FORD MUSTANG V6
4.2,2010,FORD,ROUSH STAGE 3 MUSTANG
4.7,2010,FORD,ROUSH 427R MUSTANG
4.6,2011,FORD,FORD MUSTANG GT 5.0 CONVERTIBLE
5.3,2011,FORD,FORD MUSTANG V6 (MANUAL)
4.4,2011,FORD,FORD MUSTANG GT 5.0
6.1,2011,FORD,FORD MUSTANG V6
6.5,2012,FORD,FORD MUSTANG V6 CONVERTIBLE
4.1,2012,FORD,FORD MUSTANG BOSS 302
5.2,2013,FORD,FORD MUSTANG V6
4.5,2013,FORD,FORD MUSTANG GT 5.0 CONVERTIBLE (MANUAL)
4.7,2013,FORD,FORD MUSTANG GT 5.0 CONVERTIBLE
4.1,2013,FORD,FORD MUSTANG BOSS 302 LAGUNA SECA
4.4,2013,FORD,FORD MUSTANG GT 5.0 (MANUAL)
5.1,2013,FORD,FORD MUSTANG GT 5.0
5.8,2014,FORD,FORD MUSTANG V6
4.5,2014,FORD,ROUSH STAGE 3 MUSTANG
4.8,2014,FORD,FORD MUSTANG GT CONVERTIBLE
5.2,2015,FORD,FORD MUSTANG GT CONVERTIBLE
5.5,2015,FORD,FORD MUSTANG ECOBOOST (MANUAL)
4.4,2015,FORD,FORD MUSTANG GT (MANUAL)
4.7,2015,FORD,FORD MUSTANG GT CONVERTIBLE (MANUAL)
6.1,2015,FORD,FORD MUSTANG CONVERTIBLE  ECOBOOST
5.4,2015,FORD,FORD MUSTANG ECOBOOST PREMIUM
4.5,2015,FORD,FORD MUSTANG GT
4.4,2016,FORD,SUTTON FORD MUSTANG CS700
5.5,2016,FORD,FORD MUSTANG V6
5.1,2018,FORD,FORD MUSTANG ECOBOOST (MANUAL)
4.3,2018,FORD,STEEDA FORD MUSTANG Q500 ENFORCER
3.8,2018,FORD,FORD MUSTANG GT (PERFORMANCE PACK)
5.1,2018,FORD,FORD MUSTANG ECOBOOST (PERFORMANCE PACK)
4.4,2018,FORD,FORD MUSTANG GT (PERFORMANCE PACK) (MANUAL)
4.2,2019,FORD,FORD MUSTANG GT CONVERTIBLE (PERFORMANCE PACK)
4.4,2019,FORD,FORD MUSTANG GT CONVERTIBLE (PERFORMANCE PACK) (MANUAL)
4.2,2019,FORD,FORD MUSTANG GT (LEVEL 2 PERFORMANCE PACK) (MANUAL)
4.4,2019,FORD,FORD MUSTANG BULLITT
4.3,2021,FORD,FORD MUSTANG MACH 1 PREMIUM (HANDLING PACK)
4.9,2021,FORD,FORD MUSTANG MACH-E PREMIUM 4X EXTENDED RANGE
17.8,1971,FORD,FORD PINTO 1600
16.7,1972,FORD,FORD PINTO WAGON
14.4,1974,FORD,FORD PINTO
14.2,1975,FORD,FORD PINTO
6.4,1975,FORD,FORD PINTO RS SEDAN
15.3,1980,FORD,FORD PINTO
7.2,1989,FORD,FORD PROBE GT
7.5,1990,FORD,FORD PROBE GT
8.1,1990,FORD,FORD PROBE LX
7.2,1992,FORD,FORD PROBE GT
7.0,1993,FORD,FORD PROBE GT
8.7,1997,FORD,FORD PUMA
14.8,1983,FORD,FORD RANGER XLS REGULAR CAB
8.6,1993,FORD,FORD RANGER SPLASH
9.9,1993,FORD,FORD RANGER STX SUPERCAB
9.4,1993,FORD,FORD RANGER STX REGULAR CAB
8.3,1993,FORD,FORD RANGER XLT REGULAR CAB
8.7,1995,FORD,FORD RANGER SPLASH SUPERCAB
7.2,1996,FORD,FORD RANGER SVT V8 REGULAR CAB (PROTOTYPE)
8.9,1998,FORD,FORD RANGER SPLASH
9.9,1998,FORD,FORD RANGER XLT STEPSIDE 4X4
8.1,2001,FORD,FORD RANGER EDGE SUPERCAB 4X4
6.5,2002,FORD,FORD RANGER THUNDERBOLT SLP
12.1,2013,FORD,FORD RANGER LIMITED DOUBLE CAB DIESEL
10.1,2016,FORD,FORD RANGER DOUBLE CAB WILDTRAK DIESEL 4X4
11.9,2016,FORD,FORD RANGER DOUBLE CAB 2.2L DIESEL 4X4
6.5,2019,FORD,FORD RANGER XLT FX4 SUPERCREW 4X4
6.1,2019,FORD,FORD RANGER XL STX SUPERCAB
6.8,2019,FORD,FORD RANGER LARIAT SUPERCREW 4X4
7.0,2021,FORD,FORD RANGER LARIAT TREMOR SUPERCREW 4X4
7.6,2006,FORD,FORD S-MAX 2.5
8.2,2010,FORD,FORD S-MAX 2.0 ECOBOOST
10.5,2015,FORD,FORD S-MAX 2.0 TDCI TITANIUM
9.8,2015,FORD,FORD S-MAX 1.6 ECOBOOST
9.6,2015,FORD,FORD S-MAX 1.5 ECOBOOST TITANIUM
9.4,2016,FORD,FORD S-MAX 2.0 TDCI 180 VIGNALE
7.8,2016,FORD,FORD S-MAX 2.0 ECOBOOST 180 TITANIUM X SPORT
9.2,1988,FORD,FORD TAURUS LX
6.5,1989,FORD,FORD TAURUS SHO
9.3,1992,FORD,FORD TAURUS LX
10.8,1992,FORD,FORD TAURUS LX WAGON
6.8,1992,FORD,FORD TAURUS SHO
11.0,1993,FORD,FORD TAURUS GL 3.0L
7.3,1993,FORD,FORD TAURUS SHO BOSS V WAGON
10.3,1994,FORD,FORD TAURUS GL 3.8L
9.2,1994,FORD,FORD TAURUS LX
7.6,1994,FORD,FORD TAURUS SHO
8.2,1996,FORD,VECTOR PERFORMANCE TAURUS SHO
9.9,1996,FORD,FORD TAURUS GL
8.9,1996,FORD,FORD TAURUS LX WAGON
7.4,1996,FORD,FORD TAURUS SHO
8.4,1997,FORD,FORD TAURUS LX
8.2,2000,FORD,FORD TAURUS SE
6.8,2008,FORD,FORD TAURUS
7.7,2008,FORD,FORD TAURUS X LIMITED
7.1,2009,FORD,FORD TAURUS AWD
7.4,2010,FORD,FORD TAURUS AWD
5.2,2010,FORD,FORD TAURUS SHO
7.0,2010,FORD,FORD TAURUS
5.3,2013,FORD,FORD TAURUS POLICE CAR
5.2,2013,FORD,FORD TAURUS SHO
6.9,2013,FORD,FORD TAURUS V6 AWD
7.4,2013,FORD,FORD TAURUS 2.0 ECOBOOST
6.6,2013,FORD,FORD TAURUS V6
7.4,2016,FORD,FORD TAURUS 2.0 ECOBOOST
13.5,1984,FORD,FORD TEMPO GLX
10.1,1992,FORD,FORD TEMPO GLS
11.5,1955,FORD,FORD THUNDERBIRD
9.5,1968,FORD,FORD THUNDERBIRD 429 2-DOOR HARDTOP
9.0,1970,FORD,FORD THUNDERBIRD 429 2-DOOR HARDTOP
9.0,1973,FORD,FORD THUNDERBIRD 429 2-DOOR HARDTOP
11.0,1980,FORD,FORD THUNDERBIRD
9.7,1983,FORD,FORD THUNDERBIRD TURBO
8.5,1987,FORD,FORD THUNDERBIRD TURBO
6.0,1989,FORD,FORD THUNDERBIRD SC
7.3,1990,FORD,FORD THUNDERBIRD SC
8.9,1991,FORD,FORD THUNDERBIRD LX
7.1,1993,FORD,FORD THUNDERBIRD SC
8.7,1994,FORD,FORD THUNDERBIRD LX (V6)
8.4,1994,FORD,FORD THUNDERBIRD LX (V8)
7.8,1995,FORD,FORD THUNDERBIRD LX
7.0,1995,FORD,FORD THUNDERBIRD SC
7.9,1996,FORD,FORD THUNDERBIRD LX
7.3,2002,FORD,FORD THUNDERBIRD PREMIUM
6.5,2003,FORD,FORD THUNDERBIRD PREMIUM
6.5,2004,FORD,FORD THUNDERBIRD PREMIUM
12.1,2013,FORD,FORD TOURNEO CUSTOM 300 LIMITED
13.6,2014,FORD,FORD TOURNEO CUSTOM TITANIUM
12.1,2010,FORD,FORD TRANSIT CONNECT XLT
11.1,2010,FORD,FORD TRANSIT CONNECT XLT CARGO
8.7,2014,FORD,FORD TRANSIT CONNECT XLT ECOBOOST LWB CARGO
10.1,2014,FORD,FORD TRANSIT CONNECT 2.5 TITANIUM LWB
10.6,2015,FORD,FORD TRANSIT 150 XL DIESEL VAN
7.5,2015,FORD,FORD TRANSIT 350 XLT WAGON (HIGH ROOF)
12.5,2015,FORD,FORD TRANSIT 350HD DIESEL CARGO (HIGH ROOF)
7.6,2015,FORD,FORD TRANSIT 150 XLT (MEDIUM ROOF)
10.1,2017,FORD,FORD TRANSIT CONNECT PASSENGER LWB TITANIUM
7.2,2017,FORD,FORD TRANSIT 350 ECOBOOST (MEDIUM ROOF)
6.7,2020,FORD,FORD TRANSIT 350 ECOBOOST AWD (HIGH ROOF)
9.6,1995,FORD,FORD WINDSTAR LX
8.8,1996,FORD,FORD WINDSTAR LX
9.6,1999,FORD,FORD WINDSTAR SEL
